REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2013/10/19 15:00:00",7114.01,49.93,TRADE
NSW1,"2013/10/19 15:30:00",7158.18,49.94,TRADE
NSW1,"2013/10/19 16:00:00",7262.18,50.18,TRADE
NSW1,"2013/10/19 16:30:00",7193.92,50.45,TRADE
NSW1,"2013/10/19 17:00:00",7295.33,52.9,TRADE
NSW1,"2013/10/19 17:30:00",7343.86,52.94,TRADE
NSW1,"2013/10/19 18:00:00",7354.04,51.62,TRADE
NSW1,"2013/10/19 18:30:00",7470.62,52.93,TRADE
NSW1,"2013/10/19 19:00:00",7617.38,52.95,TRADE
NSW1,"2013/10/19 19:30:00",7467.47,52.61,TRADE
NSW1,"2013/10/19 20:00:00",7371.77,51.53,TRADE
NSW1,"2013/10/19 20:30:00",7252.75,50.97,TRADE
NSW1,"2013/10/19 21:00:00",7147.7,49.94,TRADE
NSW1,"2013/10/19 21:30:00",7134.62,49.98,TRADE
NSW1,"2013/10/19 22:00:00",7070.52,50.09,TRADE
NSW1,"2013/10/19 22:30:00",7123,50.63,TRADE
NSW1,"2013/10/19 23:00:00",7004.32,49.15,TRADE
NSW1,"2013/10/19 23:30:00",6795.37,49.93,TRADE
NSW1,"2013/10/20 00:00:00",6670.54,50.65,TRADE
NSW1,"2013/10/20 00:30:00",6533.8,49.89,TRADE
NSW1,"2013/10/20 01:00:00",6393.3,49.29,TRADE
NSW1,"2013/10/20 01:30:00",6091.97,45.86,TRADE
NSW1,"2013/10/20 02:00:00",5822.88,45.22,TRADE
NSW1,"2013/10/20 02:30:00",5665.19,45.12,TRADE
NSW1,"2013/10/20 03:00:00",5683.35,47.05,TRADE
NSW1,"2013/10/20 03:30:00",5546.36,45.11,TRADE
NSW1,"2013/10/20 04:00:00",5614.9,45.07,TRADE
NSW1,"2013/10/20 04:30:00",5651.44,45.8,TRADE
NSW1,"2013/10/20 05:00:00",5706.52,45.63,TRADE
NSW1,"2013/10/20 05:30:00",5803.47,45.88,TRADE
NSW1,"2013/10/20 06:00:00",5883.93,45.66,TRADE
NSW1,"2013/10/20 06:30:00",6068.97,47.91,TRADE
NSW1,"2013/10/20 07:00:00",6418.1,49.68,TRADE
NSW1,"2013/10/20 07:30:00",6696.44,46.64,TRADE
NSW1,"2013/10/20 08:00:00",6885.87,49.94,TRADE
NSW1,"2013/10/20 08:30:00",7082.81,49.96,TRADE
NSW1,"2013/10/20 09:00:00",7187.03,49.99,TRADE
NSW1,"2013/10/20 09:30:00",7264.42,49.98,TRADE
NSW1,"2013/10/20 10:00:00",7286.55,49.92,TRADE
NSW1,"2013/10/20 10:30:00",7286.07,49.98,TRADE
NSW1,"2013/10/20 11:00:00",7323.66,49.98,TRADE
NSW1,"2013/10/20 11:30:00",7317.42,49.98,TRADE
NSW1,"2013/10/20 12:00:00",7304.78,49.98,TRADE
NSW1,"2013/10/20 12:30:00",7293.96,49.98,TRADE
NSW1,"2013/10/20 13:00:00",7320.24,50.11,TRADE
NSW1,"2013/10/20 13:30:00",7326.25,50.49,TRADE
NSW1,"2013/10/20 14:00:00",7397.15,51.53,TRADE
NSW1,"2013/10/20 14:30:00",7458.47,51.21,TRADE
NSW1,"2013/10/20 15:00:00",7552.85,51.64,TRADE
NSW1,"2013/10/20 15:30:00",7645.18,51.06,TRADE
NSW1,"2013/10/20 16:00:00",7665.1,51.66,TRADE
NSW1,"2013/10/20 16:30:00",7711.89,52.42,TRADE
NSW1,"2013/10/20 17:00:00",7855.55,52.98,TRADE
NSW1,"2013/10/20 17:30:00",7850.81,52.9,TRADE
NSW1,"2013/10/20 18:00:00",7887.65,52.93,TRADE
NSW1,"2013/10/20 18:30:00",7925.82,52.96,TRADE
NSW1,"2013/10/20 19:00:00",8016.86,52.96,TRADE
NSW1,"2013/10/20 19:30:00",7989.66,52.92,TRADE
NSW1,"2013/10/20 20:00:00",7752.6,52.04,TRADE
NSW1,"2013/10/20 20:30:00",7589.45,51.4,TRADE
NSW1,"2013/10/20 21:00:00",7350.48,49.97,TRADE
NSW1,"2013/10/20 21:30:00",7245.47,49.9,TRADE
NSW1,"2013/10/20 22:00:00",7107.34,49.94,TRADE
NSW1,"2013/10/20 22:30:00",7092.63,50.58,TRADE
NSW1,"2013/10/20 23:00:00",6891.34,49.84,TRADE
NSW1,"2013/10/20 23:30:00",6737.11,50.06,TRADE
NSW1,"2013/10/21 00:00:00",6634.1,50.83,TRADE
NSW1,"2013/10/21 00:30:00",6533.53,50.79,TRADE
NSW1,"2013/10/21 01:00:00",6396.23,51.48,TRADE
NSW1,"2013/10/21 01:30:00",6164.75,50.58,TRADE
NSW1,"2013/10/21 02:00:00",5983.79,49.97,TRADE
NSW1,"2013/10/21 02:30:00",5842.63,49.93,TRADE
NSW1,"2013/10/21 03:00:00",5808.73,49.97,TRADE
NSW1,"2013/10/21 03:30:00",5852.39,50.58,TRADE
NSW1,"2013/10/21 04:00:00",5921.09,51.47,TRADE
NSW1,"2013/10/21 04:30:00",6124.58,52.73,TRADE
NSW1,"2013/10/21 05:00:00",6469.7,55.81,TRADE
NSW1,"2013/10/21 05:30:00",6950.97,56.12,TRADE
NSW1,"2013/10/21 06:00:00",7392.56,52.84,TRADE
NSW1,"2013/10/21 06:30:00",7760.49,55.18,TRADE
NSW1,"2013/10/21 07:00:00",8109.76,66.13,TRADE
NSW1,"2013/10/21 07:30:00",8192.95,50.16,TRADE
NSW1,"2013/10/21 08:00:00",8261.57,53.56,TRADE
NSW1,"2013/10/21 08:30:00",8410.47,52.51,TRADE
NSW1,"2013/10/21 09:00:00",8591.64,55.57,TRADE
NSW1,"2013/10/21 09:30:00",8729.75,55.52,TRADE
NSW1,"2013/10/21 10:00:00",8824.58,52.99,TRADE
NSW1,"2013/10/21 10:30:00",8895.29,52.04,TRADE
NSW1,"2013/10/21 11:00:00",9015.03,53.66,TRADE
NSW1,"2013/10/21 11:30:00",9120.33,54.83,TRADE
NSW1,"2013/10/21 12:00:00",9196.43,58.29,TRADE
NSW1,"2013/10/21 12:30:00",9340.46,51.8,TRADE
NSW1,"2013/10/21 13:00:00",9417.15,62.28,TRADE
NSW1,"2013/10/21 13:30:00",9573.95,61.52,TRADE
NSW1,"2013/10/21 14:00:00",9673.12,60.42,TRADE
NSW1,"2013/10/21 14:30:00",9708.38,62.84,TRADE
NSW1,"2013/10/21 15:00:00",9914.64,62,TRADE
NSW1,"2013/10/21 15:30:00",10010.98,62.9,TRADE
NSW1,"2013/10/21 16:00:00",10085.15,65.11,TRADE
NSW1,"2013/10/21 16:30:00",10072.41,65.44,TRADE
NSW1,"2013/10/21 17:00:00",10011.76,57.53,TRADE
NSW1,"2013/10/21 17:30:00",9715.9,52.19,TRADE
NSW1,"2013/10/21 18:00:00",9632.99,57.61,TRADE
NSW1,"2013/10/21 18:30:00",9511.72,59.87,TRADE
NSW1,"2013/10/21 19:00:00",9468.74,61.19,TRADE
NSW1,"2013/10/21 19:30:00",9233.99,54.23,TRADE
NSW1,"2013/10/21 20:00:00",8886.09,50.1,TRADE
NSW1,"2013/10/21 20:30:00",8591.37,48.8,TRADE
NSW1,"2013/10/21 21:00:00",8189.89,48.17,TRADE
NSW1,"2013/10/21 21:30:00",8029.51,51.26,TRADE
NSW1,"2013/10/21 22:00:00",7804.49,50.61,TRADE
NSW1,"2013/10/21 22:30:00",7759.57,54.24,TRADE
NSW1,"2013/10/21 23:00:00",7611.37,50.77,TRADE
NSW1,"2013/10/21 23:30:00",7433.7,52.93,TRADE
NSW1,"2013/10/22 00:00:00",7321.49,52.81,TRADE
NSW1,"2013/10/22 00:30:00",7119.44,50.88,TRADE
NSW1,"2013/10/22 01:00:00",6927.12,48.08,TRADE
NSW1,"2013/10/22 01:30:00",6571.38,50.05,TRADE
NSW1,"2013/10/22 02:00:00",6317.75,49.37,TRADE
NSW1,"2013/10/22 02:30:00",6140.85,49.88,TRADE
NSW1,"2013/10/22 03:00:00",6071.77,49.98,TRADE
NSW1,"2013/10/22 03:30:00",6081.97,49.98,TRADE
NSW1,"2013/10/22 04:00:00",6089.47,49.98,TRADE
NSW1,"2013/10/22 04:30:00",6265.31,50.59,TRADE
NSW1,"2013/10/22 05:00:00",6519.39,52.29,TRADE
NSW1,"2013/10/22 05:30:00",7085.64,52.79,TRADE
NSW1,"2013/10/22 06:00:00",7546.65,52.95,TRADE
NSW1,"2013/10/22 06:30:00",7997.66,55.2,TRADE
NSW1,"2013/10/22 07:00:00",8351.22,67.54,TRADE
NSW1,"2013/10/22 07:30:00",8532.51,52.43,TRADE
NSW1,"2013/10/22 08:00:00",8551.49,52.91,TRADE
NSW1,"2013/10/22 08:30:00",8673.93,52.92,TRADE
NSW1,"2013/10/22 09:00:00",8819.38,51.57,TRADE
NSW1,"2013/10/22 09:30:00",8902.9,53.37,TRADE
NSW1,"2013/10/22 10:00:00",8973.91,52.67,TRADE
NSW1,"2013/10/22 10:30:00",8914.87,53.21,TRADE
NSW1,"2013/10/22 11:00:00",8973.82,54.46,TRADE
NSW1,"2013/10/22 11:30:00",8885.53,52.14,TRADE
NSW1,"2013/10/22 12:00:00",8942.23,52.98,TRADE
NSW1,"2013/10/22 12:30:00",8988.17,53.9,TRADE
NSW1,"2013/10/22 13:00:00",9064.32,53.35,TRADE
NSW1,"2013/10/22 13:30:00",9079.25,54.33,TRADE
NSW1,"2013/10/22 14:00:00",9056.72,60.33,TRADE
NSW1,"2013/10/22 14:30:00",9076.94,55.12,TRADE
NSW1,"2013/10/22 15:00:00",9065.71,53.68,TRADE
NSW1,"2013/10/22 15:30:00",9094.12,53.9,TRADE
NSW1,"2013/10/22 16:00:00",9075.27,52.4,TRADE
NSW1,"2013/10/22 16:30:00",9113.84,52.87,TRADE
NSW1,"2013/10/22 17:00:00",9004.82,52.65,TRADE
NSW1,"2013/10/22 17:30:00",8787.66,52.69,TRADE
NSW1,"2013/10/22 18:00:00",8790.48,52.98,TRADE
NSW1,"2013/10/22 18:30:00",8688.01,53.27,TRADE
NSW1,"2013/10/22 19:00:00",8656.02,52.74,TRADE
NSW1,"2013/10/22 19:30:00",8532.34,51.4,TRADE
NSW1,"2013/10/22 20:00:00",8323.29,50.08,TRADE
NSW1,"2013/10/22 20:30:00",8070.13,49.88,TRADE
NSW1,"2013/10/22 21:00:00",7804.88,50.11,TRADE
NSW1,"2013/10/22 21:30:00",7786.41,50.63,TRADE
NSW1,"2013/10/22 22:00:00",7605.2,50.69,TRADE
NSW1,"2013/10/22 22:30:00",7553.03,51.43,TRADE
NSW1,"2013/10/22 23:00:00",7420.56,50.57,TRADE
NSW1,"2013/10/22 23:30:00",7231.03,51.31,TRADE
NSW1,"2013/10/23 00:00:00",7163.64,52.48,TRADE
NSW1,"2013/10/23 00:30:00",6974.69,51.97,TRADE
NSW1,"2013/10/23 01:00:00",6808.89,50.78,TRADE
NSW1,"2013/10/23 01:30:00",6439.93,50.24,TRADE
NSW1,"2013/10/23 02:00:00",6186.42,48.98,TRADE
NSW1,"2013/10/23 02:30:00",5974.91,47.92,TRADE
NSW1,"2013/10/23 03:00:00",5872,46.94,TRADE
NSW1,"2013/10/23 03:30:00",5817.66,46.98,TRADE
NSW1,"2013/10/23 04:00:00",5966.9,47.63,TRADE
NSW1,"2013/10/23 04:30:00",6174.75,49.81,TRADE
NSW1,"2013/10/23 05:00:00",6415.28,51.67,TRADE
NSW1,"2013/10/23 05:30:00",6934.68,52.74,TRADE
NSW1,"2013/10/23 06:00:00",7450.49,51.71,TRADE
NSW1,"2013/10/23 06:30:00",7877.66,54.07,TRADE
NSW1,"2013/10/23 07:00:00",8203.96,62.39,TRADE
NSW1,"2013/10/23 07:30:00",8365.37,51.56,TRADE
NSW1,"2013/10/23 08:00:00",8485.66,53.1,TRADE
NSW1,"2013/10/23 08:30:00",8719.19,53.42,TRADE
NSW1,"2013/10/23 09:00:00",8913.77,53.64,TRADE
NSW1,"2013/10/23 09:30:00",9072,56.07,TRADE
NSW1,"2013/10/23 10:00:00",9154.05,56.91,TRADE
NSW1,"2013/10/23 10:30:00",9212.09,58.51,TRADE
NSW1,"2013/10/23 11:00:00",9309.72,52.66,TRADE
NSW1,"2013/10/23 11:30:00",9400.66,54.46,TRADE
NSW1,"2013/10/23 12:00:00",9356.95,53.92,TRADE
NSW1,"2013/10/23 12:30:00",9361.54,53.02,TRADE
NSW1,"2013/10/23 13:00:00",9505.99,56.73,TRADE
NSW1,"2013/10/23 13:30:00",9565.2,52.91,TRADE
NSW1,"2013/10/23 14:00:00",9585.47,53.36,TRADE
NSW1,"2013/10/23 14:30:00",9651.17,52.87,TRADE
NSW1,"2013/10/23 15:00:00",9752.89,56.05,TRADE
NSW1,"2013/10/23 15:30:00",9877.57,53.25,TRADE
NSW1,"2013/10/23 16:00:00",9909.27,52.6,TRADE
NSW1,"2013/10/23 16:30:00",9849.24,52.75,TRADE
NSW1,"2013/10/23 17:00:00",9700.24,52.61,TRADE
NSW1,"2013/10/23 17:30:00",9432.08,52.82,TRADE
NSW1,"2013/10/23 18:00:00",9229.13,52.56,TRADE
NSW1,"2013/10/23 18:30:00",9024.49,52.64,TRADE
NSW1,"2013/10/23 19:00:00",8995.5,53,TRADE
NSW1,"2013/10/23 19:30:00",8741.82,53.08,TRADE
NSW1,"2013/10/23 20:00:00",8529.64,52.58,TRADE
NSW1,"2013/10/23 20:30:00",8224.62,52.4,TRADE
NSW1,"2013/10/23 21:00:00",7936.52,51.76,TRADE
NSW1,"2013/10/23 21:30:00",7849.49,52.02,TRADE
NSW1,"2013/10/23 22:00:00",7628.38,50.57,TRADE
NSW1,"2013/10/23 22:30:00",7539.01,51.31,TRADE
NSW1,"2013/10/23 23:00:00",7351.31,50.35,TRADE
NSW1,"2013/10/23 23:30:00",7182.55,51.66,TRADE
NSW1,"2013/10/24 00:00:00",7088.61,52.73,TRADE
NSW1,"2013/10/24 00:30:00",6902.05,51.87,TRADE
NSW1,"2013/10/24 01:00:00",6657.96,50.93,TRADE
NSW1,"2013/10/24 01:30:00",6358.59,49.83,TRADE
NSW1,"2013/10/24 02:00:00",6123.42,51.08,TRADE
NSW1,"2013/10/24 02:30:00",5975.17,49.02,TRADE
NSW1,"2013/10/24 03:00:00",5902,49.27,TRADE
NSW1,"2013/10/24 03:30:00",5909.04,49.53,TRADE
NSW1,"2013/10/24 04:00:00",5963.04,50.89,TRADE
NSW1,"2013/10/24 04:30:00",6198.36,49.86,TRADE
NSW1,"2013/10/24 05:00:00",6472.31,52.86,TRADE
NSW1,"2013/10/24 05:30:00",6926.08,52.92,TRADE
NSW1,"2013/10/24 06:00:00",7367.59,52.89,TRADE
NSW1,"2013/10/24 06:30:00",7746.42,59.45,TRADE
NSW1,"2013/10/24 07:00:00",8066.71,67.99,TRADE
NSW1,"2013/10/24 07:30:00",8141.45,51.68,TRADE
NSW1,"2013/10/24 08:00:00",8163.25,53.21,TRADE
NSW1,"2013/10/24 08:30:00",8274.74,56.1,TRADE
NSW1,"2013/10/24 09:00:00",8317.78,52.18,TRADE
NSW1,"2013/10/24 09:30:00",8327.9,52.9,TRADE
NSW1,"2013/10/24 10:00:00",8337.41,53.91,TRADE
NSW1,"2013/10/24 10:30:00",8293.04,52.98,TRADE
NSW1,"2013/10/24 11:00:00",8284.96,52.65,TRADE
NSW1,"2013/10/24 11:30:00",8274.87,53.41,TRADE
NSW1,"2013/10/24 12:00:00",8247.18,52.99,TRADE
NSW1,"2013/10/24 12:30:00",8232.17,53.01,TRADE
NSW1,"2013/10/24 13:00:00",8177.77,52.43,TRADE
NSW1,"2013/10/24 13:30:00",8128.87,55.34,TRADE
NSW1,"2013/10/24 14:00:00",8079.47,53.1,TRADE
NSW1,"2013/10/24 14:30:00",8023.63,52.89,TRADE
NSW1,"2013/10/24 15:00:00",8072.17,51.91,TRADE
NSW1,"2013/10/24 15:30:00",8062.27,52.31,TRADE
NSW1,"2013/10/24 16:00:00",8099.8,55.24,TRADE
NSW1,"2013/10/24 16:30:00",8120.66,52.72,TRADE
NSW1,"2013/10/24 17:00:00",8238.71,53.73,TRADE
NSW1,"2013/10/24 17:30:00",8157.32,52.37,TRADE
NSW1,"2013/10/24 18:00:00",8159.97,56.75,TRADE
NSW1,"2013/10/24 18:30:00",8166.2,57.36,TRADE
NSW1,"2013/10/24 19:00:00",8305.52,63.2,TRADE
NSW1,"2013/10/24 19:30:00",8244.55,56.4,TRADE
NSW1,"2013/10/24 20:00:00",8162.82,54.52,TRADE
NSW1,"2013/10/24 20:30:00",7960.86,52.21,TRADE
NSW1,"2013/10/24 21:00:00",7671.01,52.7,TRADE
NSW1,"2013/10/24 21:30:00",7725.58,52.7,TRADE
NSW1,"2013/10/24 22:00:00",7557.25,50.77,TRADE
NSW1,"2013/10/24 22:30:00",7526.07,52.93,TRADE
NSW1,"2013/10/24 23:00:00",7428.52,52.9,TRADE
NSW1,"2013/10/24 23:30:00",7276.06,52.92,TRADE
NSW1,"2013/10/25 00:00:00",7186.14,53.03,TRADE
NSW1,"2013/10/25 00:30:00",7032.81,52.69,TRADE
NSW1,"2013/10/25 01:00:00",6831.75,52.66,TRADE
NSW1,"2013/10/25 01:30:00",6501.38,51.73,TRADE
NSW1,"2013/10/25 02:00:00",6209.35,52.16,TRADE
NSW1,"2013/10/25 02:30:00",6067.32,50.23,TRADE
NSW1,"2013/10/25 03:00:00",5969.32,49.49,TRADE
NSW1,"2013/10/25 03:30:00",5964.05,50.72,TRADE
NSW1,"2013/10/25 04:00:00",6047.04,51.92,TRADE
NSW1,"2013/10/25 04:30:00",6228.57,52.85,TRADE
NSW1,"2013/10/25 05:00:00",6562.48,52.9,TRADE
NSW1,"2013/10/25 05:30:00",7069.46,53.45,TRADE
NSW1,"2013/10/25 06:00:00",7561.66,52.93,TRADE
NSW1,"2013/10/25 06:30:00",7959.12,56.64,TRADE
NSW1,"2013/10/25 07:00:00",8166.76,66.63,TRADE
NSW1,"2013/10/25 07:30:00",8241.39,50.12,TRADE
NSW1,"2013/10/25 08:00:00",8189.33,52.57,TRADE
NSW1,"2013/10/25 08:30:00",8199.31,52.93,TRADE
NSW1,"2013/10/25 09:00:00",8219.7,53.17,TRADE
NSW1,"2013/10/25 09:30:00",8228.93,54.27,TRADE
NSW1,"2013/10/25 10:00:00",8191.16,53.36,TRADE
NSW1,"2013/10/25 10:30:00",8111.99,52.39,TRADE
NSW1,"2013/10/25 11:00:00",8074.34,51.65,TRADE
NSW1,"2013/10/25 11:30:00",8044.12,52.71,TRADE
NSW1,"2013/10/25 12:00:00",7994.66,52.06,TRADE
NSW1,"2013/10/25 12:30:00",7942.81,52.46,TRADE
NSW1,"2013/10/25 13:00:00",7818.11,50.18,TRADE
NSW1,"2013/10/25 13:30:00",7814.37,50.98,TRADE
NSW1,"2013/10/25 14:00:00",7786.89,50.33,TRADE
NSW1,"2013/10/25 14:30:00",7765.11,51.51,TRADE
NSW1,"2013/10/25 15:00:00",7783.97,50.85,TRADE
NSW1,"2013/10/25 15:30:00",7831.05,52.9,TRADE
