#YY-MM-DD hh:mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2011-09-02 20:50,95,2.3,3.0,0.88,7.69,5.26,999,1016.5,26.3,28.0,19.6,99.0,99.00
2011-09-02 21:50,100,1.8,3.0,0.78,8.33,5.05,999,1016.0,26.3,28.0,19.3,99.0,99.00
2011-09-02 22:50,87,1.2,1.7,0.72,7.14,5.05,999,1016.2,26.4,28.1,18.6,99.0,99.00
2011-09-02 23:50,109,1.2,2.0,0.67,7.14,5.39,999,1016.3,26.3,27.9,19.0,99.0,99.00
2011-09-03 00:50,81,1.2,2.4,0.68,7.14,5.25,999,1016.5,26.4,27.8,19.1,99.0,99.00
2011-09-03 01:50,90,2.8,3.8,0.70,8.33,5.81,999,1016.7,26.5,27.7,19.6,99.0,99.00
2011-09-03 02:50,74,3.3,4.1,0.70,9.09,5.97,999,1016.8,26.6,27.8,19.3,99.0,99.00
2011-09-03 03:50,124,3.1,3.9,0.71,9.09,6.15,999,1016.9,26.8,27.8,19.0,99.0,99.00
2011-09-03 04:50,155,2.8,3.8,0.68,8.33,6.19,999,1016.6,26.8,27.7,19.1,99.0,99.00
2011-09-03 05:50,148,1.6,2.6,0.73,9.09,6.46,999,1016.2,26.9,27.7,19.1,99.0,99.00
2011-09-03 06:50,202,2.1,2.7,0.87,7.69,6.89,999,1015.6,26.9,27.6,19.5,99.0,99.00
2011-09-03 07:50,200,1.2,2.0,0.81,7.69,6.46,999,1015.5,26.8,27.6,19.8,99.0,99.00
2011-09-03 08:50,327,1.7,2.3,0.70,7.69,6.29,999,1015.5,26.7,27.6,19.9,99.0,99.00
2011-09-03 09:50,354,1.8,2.4,0.69,9.09,6.25,999,1015.5,26.7,27.6,19.7,99.0,99.00
2011-09-03 10:50,352,2.2,2.7,0.71,9.09,6.25,999,1015.7,26.6,27.5,20.0,99.0,99.00
2011-09-03 11:50,4,3.0,3.8,0.76,10.00,6.52,999,1016.0,26.6,27.5,20.0,99.0,99.00
2011-09-03 12:50,14,3.7,4.5,0.66,8.33,6.41,999,1016.0,26.6,27.5,20.0,99.0,99.00
2011-09-03 13:50,34,3.6,4.8,0.66,10.00,6.48,999,1016.0,26.8,27.5,20.0,99.0,99.00
2011-09-03 14:50,67,3.7,4.9,0.64,9.09,6.25,999,1016.1,26.8,27.7,20.8,99.0,99.00
2011-09-03 15:50,71,3.7,4.5,0.60,8.33,5.89,999,1016.0,26.9,27.8,20.9,99.0,99.00
2011-09-03 16:50,86,4.3,5.5,0.67,9.09,5.83,999,1015.8,27.1,27.9,21.2,99.0,99.00
2011-09-03 17:50,85,5.2,6.2,0.67,8.33,5.49,999,1015.6,27.2,28.0,21.3,99.0,99.00
2011-09-03 18:50,89,5.5,6.5,0.72,7.14,5.02,999,1015.6,27.3,28.0,20.6,99.0,99.00
2011-09-03 19:50,81,4.5,5.5,0.64,8.33,4.78,999,1015.3,27.3,27.9,20.7,99.0,99.00
2011-09-03 20:50,96,4.5,5.7,0.71,9.09,5.38,999,1014.8,27.4,27.9,20.8,99.0,99.00
2011-09-03 21:50,76,5.5,6.7,0.74,9.09,5.52,999,1014.7,27.4,27.9,20.8,99.0,99.00
2011-09-03 22:50,83,5.6,6.8,0.65,8.33,4.33,999,1014.7,27.5,27.9,20.0,99.0,99.00
2011-09-03 23:50,103,5.8,6.9,0.70,7.69,4.54,999,1014.4,27.4,27.8,20.0,99.0,99.00
2011-09-04 00:50,108,5.2,6.3,0.71,9.09,4.51,999,1014.9,27.4,27.7,20.4,99.0,99.00
2011-09-04 01:50,126,3.9,5.1,0.71,8.33,4.68,999,1015.2,27.4,27.6,21.0,99.0,99.00
2011-09-04 02:50,134,3.8,4.7,0.77,8.33,5.22,999,1015.2,27.5,27.8,20.0,99.0,99.00
2011-09-04 03:50,157,3.7,4.5,0.73,9.09,5.33,999,1015.4,27.3,27.8,21.2,99.0,99.00
2011-09-04 04:50,163,3.6,4.6,0.67,7.69,5.17,999,1014.9,27.0,27.9,21.1,99.0,99.00
2011-09-04 05:50,206,2.5,3.2,0.69,9.09,5.33,999,1014.5,26.6,27.8,21.5,99.0,99.00
2011-09-04 06:50,211,2.6,3.4,0.76,9.09,5.57,999,1014.0,26.6,27.8,21.7,99.0,99.00
2011-09-04 07:50,172,0.8,1.3,0.70,7.14,5.32,999,1013.8,26.7,27.7,21.4,99.0,99.00
2011-09-04 08:50,149,0.3,0.8,0.71,9.09,5.27,999,1013.6,26.6,27.7,21.3,99.0,99.00
2011-09-04 09:50,137,1.3,1.8,0.67,10.00,5.36,999,1013.8,26.7,27.6,21.0,99.0,99.00
2011-09-04 10:50,97,1.1,1.5,0.69,8.33,5.47,999,1014.1,26.7,27.5,20.9,99.0,99.00
2011-09-04 11:50,85,1.4,2.1,0.66,9.09,5.58,999,1014.5,26.9,27.6,20.6,99.0,99.00
2011-09-04 12:50,90,1.4,1.9,0.60,9.09,5.65,999,1014.9,26.8,27.7,20.8,99.0,99.00
2011-09-04 13:50,88,1.9,2.5,0.60,9.09,5.73,999,1015.2,27.0,27.8,20.5,99.0,99.00
2011-09-04 14:50,122,1.9,2.6,0.59,8.33,5.78,999,1015.4,27.1,27.9,20.9,99.0,99.00
2011-09-04 15:50,226,2.5,3.1,0.59,8.33,6.01,999,1015.3,26.5,28.0,21.3,99.0,99.00
2011-09-04 16:50,162,4.0,5.1,0.58,8.33,5.79,999,1014.8,26.1,28.2,21.7,99.0,99.00
2011-09-04 17:50,223,1.5,2.5,0.60,8.33,5.11,999,1014.6,26.6,28.3,21.3,99.0,99.00
2011-09-04 18:50,153,1.2,2.0,0.59,9.09,5.49,999,1014.2,27.3,29.0,20.8,99.0,99.00
2011-09-04 19:50,221,2.5,5.3,0.57,8.33,5.51,999,1013.6,26.8,29.0,21.2,99.0,99.00
2011-09-04 20:50,149,1.1,2.2,0.65,16.00,5.85,999,1013.5,25.3,28.4,19.6,99.0,99.00
2011-09-04 21:50,165,1.8,2.4,0.69,16.00,6.14,999,1013.4,26.0,28.2,20.0,99.0,99.00
2011-09-04 22:50,160,2.7,3.6,0.68,10.00,6.44,999,1013.1,26.4,28.2,21.2,99.0,99.00
2011-09-04 23:50,171,4.1,5.3,0.69,16.00,5.89,999,1012.8,26.4,28.1,21.4,99.0,99.00
2011-09-05 00:50,188,5.2,6.3,0.73,16.00,5.91,999,1012.9,26.9,28.1,22.1,99.0,99.00
2011-09-05 01:50,194,6.6,7.5,0.85,16.00,5.76,999,1013.3,27.3,28.0,21.4,99.0,99.00
2011-09-05 02:50,198,7.2,8.5,0.87,16.00,5.15,999,1013.3,27.4,27.9,21.4,99.0,99.00
2011-09-05 03:50,195,7.6,8.5,0.99,16.00,4.82,999,1013.0,27.4,27.9,20.9,99.0,99.00
2011-09-05 04:50,195,6.9,8.3,1.01,14.81,4.79,999,1013.0,27.4,27.9,21.5,99.0,99.00
2011-09-05 05:50,196,7.3,8.8,1.03,16.00,4.88,999,1012.7,27.4,27.9,21.0,99.0,99.00
2011-09-05 06:50,194,7.0,8.3,1.28,14.81,5.59,999,1012.4,27.6,27.9,20.3,99.0,99.00
2011-09-05 07:50,201,5.8,6.7,1.29,14.81,5.70,999,1011.9,27.2,27.8,22.4,99.0,99.00
2011-09-05 08:50,192,6.6,8.1,1.32,14.81,6.11,999,1011.5,27.3,27.8,22.8,99.0,99.00
2011-09-05 09:50,190,7.3,9.1,1.18,13.79,5.41,999,1011.1,27.5,27.8,23.0,99.0,99.00
2011-09-05 10:50,211,6.8,8.2,1.25,13.79,5.43,999,1011.3,25.9,27.7,22.7,99.0,99.00
2011-09-05 11:50,200,7.8,9.3,1.34,14.81,5.47,999,1011.8,26.0,27.7,23.0,99.0,99.00
2011-09-05 12:50,193,7.2,8.6,1.28,13.79,5.39,999,1011.9,26.4,27.7,22.7,99.0,99.00
2011-09-05 13:50,186,6.9,8.1,1.12,13.79,4.95,999,1012.0,27.1,27.7,23.3,99.0,99.00
2011-09-05 14:50,191,6.9,8.1,1.18,13.79,5.40,999,1012.0,27.4,27.7,23.4,99.0,99.00
2011-09-05 15:50,195,7.7,9.6,1.34,13.79,5.49,999,1011.9,26.6,27.7,23.2,99.0,99.00
2011-09-05 16:50,188,7.9,9.5,1.39,13.79,5.12,999,1011.6,27.1,27.7,23.3,99.0,99.00
2011-09-05 17:50,193,8.4,9.8,1.53,13.79,5.25,999,1011.0,27.6,27.7,22.6,99.0,99.00
2011-09-05 18:50,182,6.5,7.6,1.54,13.79,5.51,999,1010.4,27.7,27.7,24.3,99.0,99.00
2011-09-05 19:50,190,6.6,7.9,1.46,13.79,5.33,999,1009.4,27.8,27.7,23.8,99.0,99.00
2011-09-05 20:50,183,7.1,9.2,1.67,13.79,6.11,999,1008.9,28.4,27.8,25.3,99.0,99.00
2011-09-05 21:50,182,7.9,9.4,1.37,13.79,5.33,999,1009.1,28.5,27.8,25.4,99.0,99.00
2011-09-05 22:50,182,8.5,10.0,1.66,13.79,5.60,999,1009.3,28.5,27.8,25.8,99.0,99.00
2011-09-05 23:50,180,9.2,11.0,1.69,13.79,5.67,999,1009.6,28.4,27.7,25.5,99.0,99.00
2011-09-06 00:50,174,9.0,10.4,1.70,12.90,5.44,999,1009.8,28.4,27.7,25.6,99.0,99.00
2011-09-06 01:50,178,9.8,11.8,1.77,13.79,5.39,999,1010.1,28.3,27.6,25.5,99.0,99.00
2011-09-06 02:50,178,10.0,11.8,1.81,12.90,5.36,999,1010.0,28.4,27.6,25.3,99.0,99.00
2011-09-06 03:50,180,10.4,12.5,2.28,12.90,5.82,999,1010.0,28.4,27.6,25.3,99.0,99.00
2011-09-06 04:50,180,11.2,13.3,2.22,12.90,5.61,999,1009.5,28.4,27.6,25.3,99.0,99.00
2011-09-06 05:50,180,11.4,13.8,2.43,12.90,5.72,999,1009.1,28.4,27.6,25.4,99.0,99.00
2011-09-06 06:50,179,11.3,13.5,2.36,12.90,5.74,999,1008.5,28.4,27.6,25.5,99.0,99.00
2011-09-06 07:50,181,10.4,12.9,2.34,12.12,5.76,999,1008.7,28.3,27.6,25.5,99.0,99.00
2011-09-06 08:50,179,11.9,14.1,2.38,6.25,5.71,999,1008.0,28.3,27.6,25.5,99.0,99.00
2011-09-06 09:50,180,11.1,13.3,2.23,6.25,5.49,999,1008.1,28.4,27.5,25.5,99.0,99.00
2011-09-06 10:50,179,10.5,12.7,2.45,6.67,5.80,999,1008.6,28.4,27.5,25.5,99.0,99.00
2011-09-06 11:50,188,10.0,11.7,2.35,6.25,5.75,999,1009.1,28.8,27.5,25.4,99.0,99.00
2011-09-06 12:50,191,10.0,11.5,2.47,6.67,5.86,999,1009.7,29.0,27.5,25.2,99.0,99.00
2011-09-06 13:50,181,9.5,11.1,2.33,5.88,5.62,999,1010.2,28.2,27.5,24.7,99.0,99.00
2011-09-06 14:50,192,10.2,12.8,2.27,5.88,5.65,999,1010.2,29.3,27.6,24.6,99.0,99.00
2011-09-06 15:50,194,9.9,12.1,2.27,6.67,5.60,999,1010.3,29.2,27.6,24.9,99.0,99.00
2011-09-06 16:50,193,10.2,12.8,2.12,12.12,5.35,999,1010.1,29.2,27.7,24.9,99.0,99.00
2011-09-06 17:50,196,10.5,12.6,2.31,5.88,5.36,999,1010.1,27.7,27.8,23.6,99.0,99.00
2011-09-06 18:50,201,8.9,11.0,2.16,6.67,5.49,999,1010.1,28.6,27.8,24.9,99.0,99.00
2011-09-06 19:50,191,8.2,9.6,2.10,6.67,5.61,999,1009.1,28.2,27.9,24.3,99.0,99.00
2011-09-06 20:50,213,8.9,10.5,2.15,7.14,5.73,999,1009.6,28.5,27.9,24.6,99.0,99.00
2011-09-06 21:50,209,8.9,10.8,2.26,7.14,5.85,999,1010.0,28.8,27.9,24.1,99.0,99.00
2011-09-06 22:50,206,8.1,10.0,2.14,6.67,5.82,999,1010.3,28.6,27.9,24.0,99.0,99.00
2011-09-06 23:50,206,8.0,9.7,2.30,6.67,6.16,999,1010.6,28.5,27.8,24.3,99.0,99.00
2011-09-07 00:50,223,6.9,8.5,2.22,7.14,6.22,999,1011.2,27.7,27.8,24.8,99.0,99.00
2011-09-07 01:50,202,6.9,8.4,2.04,6.67,6.27,999,1011.7,27.2,27.7,24.1,99.0,99.00
2011-09-07 02:50,210,5.4,6.5,1.91,6.67,6.14,999,1012.2,27.6,27.7,24.9,99.0,99.00
2011-09-07 03:50,206,5.3,6.3,1.89,14.81,6.25,999,1011.8,27.7,27.7,23.9,99.0,99.00
2011-09-07 04:50,210,5.6,6.7,1.96,14.81,6.55,999,1012.2,26.8,27.7,23.9,99.0,99.00
2011-09-07 05:50,234,6.4,7.6,1.92,14.81,6.53,999,1012.0,27.6,27.8,22.5,99.0,99.00
2011-09-07 06:50,243,3.7,5.0,2.05,13.79,6.81,999,1012.0,25.3,27.7,21.1,99.0,99.00
2011-09-07 07:50,300,5.8,7.3,1.74,14.81,6.48,999,1011.7,25.7,27.7,20.3,99.0,99.00
2011-09-07 08:50,302,5.7,6.9,99.00,99.00,99.00,999,1012.3,25.1,27.6,18.8,99.0,99.00
2011-09-07 09:50,301,5.4,6.7,1.92,13.79,7.18,999,1012.7,24.8,27.6,18.0,99.0,99.00
2011-09-07 10:50,298,5.1,6.5,1.69,13.79,6.55,999,1013.2,24.6,27.6,18.0,99.0,99.00
2011-09-07 11:50,303,5.1,6.9,1.67,13.79,7.16,999,1013.7,24.5,27.5,17.9,99.0,99.00
2011-09-07 12:50,318,3.2,4.5,1.47,12.12,6.51,999,1014.9,24.5,27.5,17.1,99.0,99.00
2011-09-07 13:50,316,3.1,4.1,1.44,12.90,6.56,999,1014.6,24.5,27.6,17.7,99.0,99.00
2011-09-07 14:50,292,3.9,5.3,1.42,10.00,6.82,999,1014.9,24.4,27.6,17.0,99.0,99.00
2011-09-07 15:50,294,1.7,2.9,99.00,99.00,99.00,999,1014.7,24.4,27.7,17.3,99.0,99.00
2011-09-07 16:50,297,1.0,2.1,1.52,16.00,7.48,999,1014.7,24.7,27.9,17.5,99.0,99.00
2011-09-07 17:50,249,0.6,1.6,1.67,10.00,8.15,999,1013.9,24.9,28.3,17.4,99.0,99.00
2011-09-07 18:50,169,1.0,2.2,1.61,14.81,8.12,999,1013.8,25.1,28.5,17.8,99.0,99.00
2011-09-07 19:50,224,2.2,3.5,1.55,14.81,8.16,999,1013.3,25.2,28.7,18.3,99.0,99.00
2011-09-07 20:50,233,3.9,5.1,1.56,16.00,8.55,999,1012.9,25.0,28.7,18.9,99.0,99.00
2011-09-07 21:50,240,5.0,6.9,1.50,14.81,8.38,999,1013.0,25.2,28.4,18.8,99.0,99.00
2011-09-07 22:50,250,4.9,6.1,1.49,16.00,8.72,999,1013.4,25.2,28.2,18.7,99.0,99.00
2011-09-07 23:50,254,5.5,6.7,1.56,16.00,9.01,999,1013.3,25.4,28.1,18.2,99.0,99.00
2011-09-08 00:50,249,5.7,7.6,1.40,14.81,8.32,999,1013.4,25.7,28.0,17.4,99.0,99.00
2011-09-08 01:50,248,5.0,6.4,1.54,13.79,7.87,999,1013.9,25.9,27.8,17.3,99.0,99.00
2011-09-08 02:50,249,5.2,6.3,1.43,12.90,7.68,999,1014.2,26.1,27.7,17.7,99.0,99.00
2011-09-08 03:50,262,4.1,5.3,99.00,99.00,99.00,999,1014.0,26.3,27.7,17.0,99.0,99.00
2011-09-08 04:50,274,3.5,4.7,99.00,99.00,99.00,999,1013.9,26.4,27.6,16.6,99.0,99.00
2011-09-08 05:50,316,3.3,4.8,1.84,16.00,9.51,999,1013.3,26.0,27.6,18.0,99.0,99.00
2011-09-08 06:50,292,2.3,3.8,1.74,14.81,9.49,999,1012.7,25.9,27.6,17.8,99.0,99.00
2011-09-08 07:50,314,2.9,4.1,1.84,16.00,10.08,999,1012.3,25.8,27.5,17.9,99.0,99.00
2011-09-08 08:50,316,5.5,7.2,2.01,14.81,10.46,999,1011.7,25.3,27.5,18.3,99.0,99.00
2011-09-08 09:50,335,4.5,6.4,1.93,14.81,9.32,999,1011.9,25.2,27.5,17.5,99.0,99.00
2011-09-08 10:50,341,3.4,4.5,1.89,14.81,9.09,999,1012.2,25.2,27.4,17.7,99.0,99.00
2011-09-08 11:50,332,3.2,4.5,1.96,16.00,9.25,999,1012.9,25.2,27.4,17.6,99.0,99.00
2011-09-08 12:50,336,3.4,4.9,1.90,14.81,8.48,999,1013.0,25.0,27.4,18.0,99.0,99.00
2011-09-08 13:50,316,2.7,4.4,1.74,10.81,8.61,999,1013.2,24.8,27.4,18.4,99.0,99.00
2011-09-08 14:50,294,2.6,4.3,1.83,13.79,8.95,999,1013.8,24.7,27.4,18.0,99.0,99.00
2011-09-08 15:50,286,2.3,4.1,2.18,12.90,9.46,999,1013.9,24.5,27.6,18.2,99.0,99.00
2011-09-08 16:50,285,2.5,3.9,2.02,16.00,9.16,999,1013.3,24.6,27.9,17.7,99.0,99.00
2011-09-08 17:50,259,2.4,4.1,2.11,11.43,9.38,999,1013.0,24.8,28.2,17.0,99.0,99.00
2011-09-08 18:50,240,3.4,4.8,2.01,10.00,9.37,999,1012.6,25.0,28.4,16.8,99.0,99.00
2011-09-08 19:50,231,5.1,6.6,1.62,10.81,8.73,999,1012.1,25.3,28.4,16.3,99.0,99.00
2011-09-08 20:50,232,4.3,5.6,1.58,14.81,8.55,999,1011.7,25.5,28.3,16.8,99.0,99.00
2011-09-08 21:50,236,4.8,6.4,1.60,13.79,8.71,999,1011.6,25.5,28.2,17.0,99.0,99.00
2011-09-08 22:50,234,6.7,8.7,1.57,11.43,8.13,999,1011.8,25.4,28.1,17.6,99.0,99.00
2011-09-08 23:50,226,7.3,9.9,1.50,14.81,6.69,999,1012.0,25.6,28.0,17.8,99.0,99.00
2011-09-09 00:50,228,7.9,10.1,1.43,12.90,6.04,999,1012.4,25.7,27.9,16.9,99.0,99.00
2011-09-09 01:50,233,5.8,8.2,1.46,10.81,5.77,999,1013.1,25.6,27.9,15.3,99.0,99.00
2011-09-09 02:50,253,6.2,8.3,1.45,12.12,6.24,999,1013.3,25.6,27.8,17.2,99.0,99.00
2011-09-09 03:50,252,6.1,8.3,1.36,11.43,5.96,999,1013.3,26.0,27.8,17.4,99.0,99.00
2011-09-09 04:50,253,5.9,7.4,1.25,10.81,6.19,999,1012.9,26.2,27.7,17.5,99.0,99.00
2011-09-09 05:50,238,5.1,7.1,99.00,99.00,99.00,999,1012.8,26.4,27.7,16.9,99.0,99.00
2011-09-09 06:50,279,5.8,7.4,1.21,11.43,6.09,999,1012.7,25.4,27.7,19.1,99.0,99.00
2011-09-09 07:50,286,4.0,5.7,1.20,10.00,6.01,999,1012.6,25.3,27.7,17.9,99.0,99.00
2011-09-09 08:50,289,4.1,5.1,1.28,12.12,6.00,999,1012.6,24.9,27.7,18.4,99.0,99.00
2011-09-09 09:50,269,3.5,5.4,1.33,10.81,6.36,999,1012.6,25.0,27.7,17.4,99.0,99.00
2011-09-09 10:50,246,3.5,4.6,1.21,10.00,5.90,999,1012.9,25.2,27.6,17.1,99.0,99.00
2011-09-09 11:50,228,4.8,6.5,1.19,10.81,5.75,999,1013.4,25.2,27.7,17.4,99.0,99.00
2011-09-09 12:50,249,5.6,7.3,99.00,99.00,99.00,999,1013.8,24.7,27.7,16.7,99.0,99.00
2011-09-09 13:50,262,6.0,7.6,1.14,10.81,5.67,999,1014.2,24.3,27.7,17.3,99.0,99.00
2011-09-09 14:50,257,5.9,7.5,1.06,10.81,5.46,999,1014.5,24.4,27.7,16.9,99.0,99.00
2011-09-09 15:50,266,6.1,7.8,1.09,10.81,5.75,999,1014.6,24.4,27.7,16.8,99.0,99.00
2011-09-09 16:50,245,4.8,6.3,0.99,10.00,5.26,999,1014.4,24.5,27.7,16.1,99.0,99.00
2011-09-09 17:50,233,4.7,5.9,0.98,10.81,5.74,999,1014.0,24.9,27.8,16.6,99.0,99.00
2011-09-09 18:50,235,6.4,8.5,0.87,10.81,5.21,999,1013.3,25.4,27.9,16.4,99.0,99.00
2011-09-09 19:50,240,6.6,7.8,0.85,10.00,4.63,999,1012.9,25.4,27.9,15.3,99.0,99.00
2011-09-09 20:50,240,6.0,7.4,0.89,10.00,4.49,999,1012.8,25.5,27.9,15.6,99.0,99.00
2011-09-09 21:50,233,6.2,8.5,99.00,99.00,99.00,999,1012.9,25.7,27.9,16.0,99.0,99.00
2011-09-09 22:50,225,6.0,7.0,0.82,10.00,4.18,999,1013.1,25.9,27.8,15.4,99.0,99.00
2011-09-09 23:50,239,5.6,7.1,0.74,9.09,4.04,999,1013.4,26.0,27.6,15.5,99.0,99.00
2011-09-10 00:50,224,5.5,7.0,0.74,9.09,4.18,999,1014.1,26.1,27.5,16.7,99.0,99.00
2011-09-10 01:50,236,4.9,6.1,0.71,10.00,4.30,999,1014.5,26.2,27.5,17.1,99.0,99.00
2011-09-10 02:50,239,5.6,6.7,0.64,9.09,3.98,999,1014.6,26.4,27.4,17.3,99.0,99.00
2011-09-10 03:50,231,6.0,7.2,0.64,10.00,4.24,999,1014.8,26.4,27.4,17.7,99.0,99.00
2011-09-10 04:50,231,5.8,7.0,0.67,9.09,4.50,999,1014.9,26.4,27.3,17.8,99.0,99.00
2011-09-10 05:50,229,5.7,6.8,0.68,9.09,4.32,999,1014.7,26.6,27.3,18.0,99.0,99.00
2011-09-10 06:50,229,5.8,7.0,0.69,9.09,4.34,999,1014.5,26.7,27.4,18.4,99.0,99.00
2011-09-10 07:50,238,5.9,7.1,0.68,9.09,4.22,999,1014.2,26.7,27.4,19.2,99.0,99.00
2011-09-10 08:50,235,5.8,6.7,0.73,8.33,4.14,999,1014.1,26.9,27.5,18.9,99.0,99.00
2011-09-10 09:50,999,0.0,6.7,0.82,8.33,4.58,999,1014.4,26.9,27.5,19.6,99.0,99.00
2011-09-10 10:50,245,5.4,6.6,0.79,8.33,4.77,999,1014.7,27.1,27.6,19.6,99.0,99.00
2011-09-10 11:50,287,5.9,6.9,0.86,8.33,4.42,999,1015.0,26.5,27.6,20.7,99.0,99.00
2011-09-10 12:50,292,5.1,6.2,99.00,99.00,99.00,999,1015.4,26.1,27.6,19.5,99.0,99.00
2011-09-10 13:50,311,4.1,5.0,0.81,8.33,4.70,999,1016.0,26.0,27.6,18.3,99.0,99.00
2011-09-10 14:50,323,4.3,5.2,0.76,7.69,4.52,999,1016.3,26.1,27.6,18.2,99.0,99.00
2011-09-10 15:50,334,4.1,4.7,0.75,7.69,4.80,999,1016.5,26.3,27.7,17.8,99.0,99.00
2011-09-10 16:50,338,3.0,3.5,0.69,10.81,4.92,999,1016.4,26.6,27.7,17.6,99.0,99.00
2011-09-10 17:50,337,2.5,3.2,0.69,7.69,5.08,999,1016.2,26.8,27.9,17.3,99.0,99.00
2011-09-10 18:50,21,1.0,1.4,0.66,10.81,5.37,999,1015.9,27.1,28.2,17.0,99.0,99.00
2011-09-10 19:50,127,0.1,0.5,0.68,9.09,6.03,999,1015.5,27.6,28.7,16.4,99.0,99.00
2011-09-10 20:50,146,1.3,1.9,0.68,10.00,6.21,999,1015.6,27.4,29.1,16.3,99.0,99.00
2011-09-10 21:50,145,1.6,2.3,0.67,11.43,6.85,999,1015.3,27.5,28.8,16.5,99.0,99.00
2011-09-10 22:50,154,1.5,2.2,0.59,10.00,6.37,999,1015.4,27.5,28.2,16.9,99.0,99.00
2011-09-10 23:50,157,1.8,2.4,0.66,9.09,6.67,999,1015.7,27.5,28.2,17.0,99.0,99.00
2011-09-11 00:50,167,1.6,2.2,0.64,10.00,6.96,999,1016.3,27.5,27.8,17.4,99.0,99.00
2011-09-11 01:50,166,0.4,0.7,0.65,9.09,7.29,999,1016.8,27.4,27.6,17.6,99.0,99.00
2011-09-11 02:50,161,0.6,0.9,0.68,9.09,7.67,999,1017.2,27.4,27.5,18.2,99.0,99.00
2011-09-11 03:50,176,0.5,1.1,0.67,8.33,7.49,999,1017.4,27.3,27.4,18.7,99.0,99.00
2011-09-11 04:50,156,0.7,1.1,0.72,8.33,7.64,999,1017.5,27.3,27.4,19.2,99.0,99.00
2011-09-11 05:50,149,2.4,3.7,0.74,9.09,8.06,999,1017.3,27.1,27.6,19.6,99.0,99.00
2011-09-11 06:50,139,0.7,1.0,0.78,9.09,8.09,999,1016.9,26.8,27.6,20.0,99.0,99.00
2011-09-11 07:50,275,0.6,1.0,0.75,9.09,7.28,999,1016.8,26.8,27.7,20.3,99.0,99.00
2011-09-11 08:50,285,0.9,1.4,0.76,8.33,7.23,999,1016.7,26.9,27.7,20.1,99.0,99.00
2011-09-11 09:50,289,1.9,2.8,0.81,7.69,7.16,999,1016.8,26.8,27.6,19.9,99.0,99.00
2011-09-11 10:50,276,1.7,2.2,0.70,8.33,7.27,999,1017.4,26.8,27.6,19.2,99.0,99.00
2011-09-11 11:50,312,2.3,3.0,0.78,8.33,7.68,999,1018.1,26.7,27.5,19.4,99.0,99.00
2011-09-11 12:50,298,1.8,2.5,0.79,10.00,7.49,999,1018.7,26.7,27.6,19.0,99.0,99.00
2011-09-11 13:50,323,1.6,2.4,0.84,10.00,8.01,999,1018.9,26.7,27.6,18.8,99.0,99.00
2011-09-11 14:50,343,1.6,2.6,0.85,10.00,7.90,999,1019.5,26.7,27.9,18.9,99.0,99.00
2011-09-11 15:50,345,2.0,3.1,0.86,10.00,7.97,999,1019.7,26.7,28.2,18.9,99.0,99.00
2011-09-11 16:50,5,2.2,2.9,0.79,10.00,7.76,999,1019.4,26.8,28.5,19.5,99.0,99.00
2011-09-11 17:50,27,3.2,4.2,0.80,9.09,7.98,999,1018.9,26.5,28.6,20.9,99.0,99.00
2011-09-11 18:50,42,2.6,3.5,0.77,10.00,7.90,999,1018.5,26.6,28.5,21.0,99.0,99.00
2011-09-11 19:50,61,2.9,3.9,0.79,10.00,7.88,999,1017.7,26.6,28.6,21.1,99.0,99.00
2011-09-11 20:50,89,3.1,4.2,0.79,10.00,7.92,999,1017.4,26.7,28.6,21.3,99.0,99.00
2011-09-11 21:50,114,2.2,3.7,0.81,9.09,7.89,999,1017.5,26.9,28.4,21.4,99.0,99.00
2011-09-11 22:50,151,3.0,3.9,0.82,10.00,7.87,999,1017.4,27.0,28.4,20.9,99.0,99.00
2011-09-11 23:50,152,1.5,2.7,0.83,9.09,7.72,999,1017.6,26.9,28.3,20.8,99.0,99.00
2011-09-12 00:50,173,2.4,3.2,0.78,9.09,7.57,999,1018.1,26.9,28.1,21.2,99.0,99.00
2011-09-12 01:50,189,3.5,4.2,0.91,9.09,7.73,999,1018.4,27.2,28.0,21.8,99.0,99.00
2011-09-12 02:50,196,4.6,5.6,0.85,9.09,7.89,999,1018.5,27.5,28.0,22.0,99.0,99.00
2011-09-12 03:50,197,4.6,5.3,0.76,9.09,7.32,999,1018.4,27.6,27.9,22.3,99.0,99.00
2011-09-12 04:50,196,3.8,4.5,0.89,9.09,7.49,999,1018.1,27.8,27.9,22.1,99.0,99.00
2011-09-12 05:50,203,4.0,4.8,0.96,9.09,7.14,999,1017.7,28.0,27.8,21.8,99.0,99.00
2011-09-12 06:50,221,3.4,4.3,0.91,8.33,6.90,999,1017.5,28.0,27.8,21.3,99.0,99.00
2011-09-12 07:50,267,4.0,5.4,99.00,99.00,99.00,999,1018.1,27.6,27.7,22.0,99.0,99.00
2011-09-12 08:50,327,2.6,4.6,0.88,8.33,6.33,999,1017.9,25.9,27.8,19.7,99.0,99.00
2011-09-12 09:50,83,4.3,5.3,0.85,13.79,6.40,999,1017.2,25.7,27.8,17.4,99.0,99.00
2011-09-12 10:50,64,3.1,4.3,0.94,13.79,7.19,999,1017.7,26.2,27.7,16.3,99.0,99.00
2011-09-12 11:50,60,3.1,4.1,0.92,13.79,7.47,999,1018.0,26.6,27.6,17.6,99.0,99.00
